url,scrape_time,idx,title,local_area_name,pricing_indicative,about,address,cadastreinfo_part,key_info,pricing_details,facilities
https://www.finn.no/realestate/homes/ad.html?finnkode=349360649,2024-05-26 19:44:32,349360649,"Lys, stor og klassisk 2-roms med detaljer som stukkatur, rosett, peis og god takhøyde (2,95m) | Lave felleskostnader",FREDENSBORG,4 370 000 kr,"Om boligenVelkommen til Thor Olsens gate 7A - En klassisk boligdrøm på Fredensborg!   En lys og tilbaketrukket 2-roms selveierleilighet beliggende i en klassisk bygård fra 1895. Leiligheten ligger i byggets 2. etasje og inneholder en lys og luftig stue med åpen kjøkkenløsning, svært romslig soverom og pent flislagt baderom. Her får du flere klassiske detaljer som god takhøyde, rosett, stukkatur og peis. De store vindusflatene slipper inn rikelig med naturlig lys. Leiligheten vender i sin helhet mot rolig bakgård.   Beliggenheten er meget sentral med alt byen tilbyr innen gangavstand. 7 min til Youngstorget, 10 min til Karls Johans gate, 10 min til Vulkan, Mathallen og Grünerløkka, samt 15 min til Jernbanetorget og Oslo S.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Thor Olsens gate 7A, 0177 Oslo",Kommunenr: 301Gårdsnr: 208Bruksnr: 694Seksjonsnr: 8,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '1', 'Internt bruksareal': '43 m² (BRA-i)', 'Bruksareal': '43 m²', 'Etasje': '2', 'Byggeår': '1895', 'Energimerking': 'G - Rød', 'Rom': '2', 'Tomteareal': '551 m² (eiet)'}","{'Totalpris': '4\xa0587\xa0548 kr', 'Omkostninger': '111\xa0891 kr', 'Fellesgjeld': '105\xa0657 kr', 'Felleskost/mnd.': '2\xa0882 kr', 'Fellesformue': '5\xa0196 kr', 'Formuesverdi': '1\xa0207\xa0868 kr'}",BredbåndstilknytningKjæledyr tillattKabel-TVOffentlig vann/kloakkParkettPeis/IldstedRoligSentraltVaktmester-/vektertjeneste
https://www.finn.no/realestate/homes/ad.html?finnkode=336813159,2024-05-26 19:44:33,336813159,Herlig 2-roms på taket av det nye senteret| 5. etasje | 5 år garanti| Heis | Lave felleskostnader,PÅMELDINGSVISNING MANDAGER KL. 15-16,2 350 000 kr,"Om boligenVelkommen til Melhustorget og denne lekre 2-romsen på 29 kvm. Med beliggenhet i hjertet av Melhus sentrum har du kort vei til butikker, kollektivforbindelse, treningssenter, matbutikker og flott turområdet. Her har du muligheten til å bo i et nytt, moderne og populært prosjekt med meget sentral beliggenhet. Det legges med andre ord opp til en enkel hverdag med direkte nærhet til alt man måtte trenge!   Estimert ferdigstillelse sommeren 2024, seneste overtagelse 02.08.2024  Med denne leiligheten vil du nyte kvaliteter slik som: - 5 års garanti - Kjøkken og baderomsinnredning fra kvalitetsleverandøren HTH - Frontene på kjøkken er oppgradert i fargen Stockholm - Benkeplate på kjøkken er oppgradert i fargen sandstein - Dørvridere i leiligheten er oppgradert i fargen Hitra sort - Lave bokostnader og kjøpsomkostninger - Mulighet for å kjøpe parkeringsplass i parkeringskjeller  Ta kontakt med megler for å avtale en gjennomgang av leiligheten!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Melhusvegen 472 C-507, 7221 Melhus",,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '1', 'Primærrom': '29 m²', 'Bruksareal': '29 m²', 'Etasje': '5', 'Byggeår': '2024', 'Rom': '2', 'Tomt': 'Eiet'}","{'Omkostninger': '18\xa0542 kr', 'Felleskost/mnd.': '1\xa0588 kr'}",
https://www.finn.no/realestate/homes/ad.html?finnkode=354560373,2024-05-26 19:44:35,354560373,Klassisk 3-roms med balkong & lekre detaljer. Høy standard fra 2018. Vinduer fra 2021. VVann inkl. Skjermet i indre gård,Fredensborg,5 690 000 kr,"Om boligenVelkommen til denne perlen av sjarm i Iduns gate 1 C! Iduns gate 1C ligger midt i smørøyet på Fredensborg, tilbaketrukket til i indre gårdsrom. Boligen er omkranset av frodige forhager og grønne bakhager, som gir en idyllisk følelse. Innvendig fremstår leiligheten som svært innbydende hvor den er utsmykket med lekre, klassiske detaljer som stukkatur, rosett og generøs takhøyde. De moderne fasilitetene er til stede hvor det bør nevnes baderom og kjøkken fra 2018 og vinduer fra 2021. Fra balkongen er du omringet av store, grønne trær som bidrar til en fantastisk atmosfære. Denne bør sees! Rålekker 3-roms med balkong mot idyllisk bakgårdSentral beliggenhet, tilbaketrukket i indre gårdsromKlassiske detaljer; stukkatur, rosett, peis, dype vinduskarmer & god takhøydeWalk-in-closetMulighet for peisMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Iduns gate 1C, 0172 Oslo",Kommunenr: 301Gårdsnr: 208Bruksnr: 315Borettslag-navn: BRYGGERIGANGEN BORETTSLAGBorettslag-orgnummer: 951434086Borettslag-andelsnummer: 12,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '2', 'Internt bruksareal': '54 m² (BRA-i)', 'Bruksareal': '63 m²', 'Eksternt bruksareal': '9 m² (BRA-e)', 'Balkong/Terrasse': '5 m² (TBA)', 'Etasje': '2', 'Byggeår': '1892', 'Energimerking': 'G - Rød', 'Tomteareal': '523 m² (eiet)', 'Boligselgerforsikring': 'Ja'}","{'Totalpris': '5\xa0999\xa0411 kr', 'Omkostninger': '1\xa0000 kr', 'Fellesgjeld': '308\xa0411 kr', 'Felleskost/mnd.': '5\xa0446 kr', 'Fellesformue': '53\xa0551 kr', 'Formuesverdi': '1\xa0243\xa0406 kr'}",Balkong/TerrassePeis/IldstedParkettBarnevennligRoligKabel-TVModerneSentraltUtsiktBredbåndstilknytning
https://www.finn.no/realestate/homes/ad.html?finnkode=354216124,2024-05-26 19:44:36,354216124,Spennende og urban eierleilighet på hele 150 kvm | Rett opp for gågata| Renovert 2022/2023| Veranda,Sentrum,5 800 000 kr,"Om boligenVelkommen til Anders Sandvigs gate 54B - en unik og moderne leilighet for den ønsker god plass midt i sentrum!  Hoveddelen ligger i byggets 1. etasje og det er i tillegg areal i kjeller med bod/hobbyrom og toalettrom. Leiligheten fremstår som svært lys og romslig med store vindusflater og moderne materialvalg. Boligen er nylig renovert og inneholder i 1. etasje stor entré, stue og spisestue med flere møbleringsmuligheter, moderne kjøkken, tv-stue/soverom, delikat bad, soverom og en herlig veranda.    Meget sentral og attraktiv beliggenhet like ovenfor gågata i Lillehammer sentrum. Fra leiligheten er det kort avstand til alt Lillehammer har å by på. Sykehuset og Maihaugen er like i nærheten og samtidig kan du nyte godt av gode rekreasjonsmuligheter i nærliggende områder.Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Anders Sandvigs gate 54B, 2609 Lillehammer",Kommunenr: 3405Gårdsnr: 200Bruksnr: 639Seksjonsnr: 2,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '2', 'Internt bruksareal': '150 m² (BRA-i)', 'Bruksareal': '150 m²', 'Balkong/Terrasse': '6 m² (TBA)', 'Etasje': '1', 'Byggeår': '1986', 'Energimerking': 'E - Rød', 'Rom': '3', 'Renovert år': '2022', 'Tomteareal': '749 m² (eiet)'}","{'Totalpris': '5\xa0946\xa0240 kr', 'Omkostninger': '146\xa0240 kr', 'Felleskost/mnd.': '3\xa0160 kr', 'Kommunale avg.': '8\xa0463 kr per år', 'Eiendomsskatt': '9\xa0664 kr per år'}",Balkong/TerrasseBredbåndstilknytningKjæledyr tillattOffentlig vann/kloakkSentralt
https://www.finn.no/realestate/homes/ad.html?finnkode=354559946,2024-05-26 19:44:38,354559946,Søreide / Dolviken | Stor og flott leilighet med solrik altan og vinterhage. Parkering. Heisadkomst. Veldrevet sameie.,,3 950 000 kr,"Om boligenEIE Eiendomsmegling har gleden av å presentere Tipphaugen 22. Velkommen til en flott leilighet i et attraktivt område. Leiligheten har gjennomgående god standard med moderne overflater og kvaliteter. Moderne kvaliteter.Vestvendt balkong på 15 kvm.Gode solforhold.Balkongen oppleves som svært privat og uten innsyn.Tidløs kjøkkeninnredning.Fast parkeringsplass.Ingen forkjøpsrett.300 m til Dolvikhaugene busstopp.700 m til Meny Dolviken. Leiligheten er på 98 kvm BRA-i med stue, spisestue, kjøkken, to soverom, bad, entré og bod.    Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Tipphaugen 22, 5252 Søreidgrend",Kommunenr: 4601Gårdsnr: 34Bruksnr: 483Seksjonsnr: 25,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '2', 'Internt bruksareal': '98 m² (BRA-i)', 'Bruksareal': '108 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Innglasset balkong': '10 m² (BRA-b)', 'Balkong/Terrasse': '5 m² (TBA)', 'Etasje': '1', 'Byggeår': '2005', 'Energimerking': 'D - Rød', 'Rom': '4', 'Tomteareal': '10\xa0115 m² (eiet)', 'Bruttoareal': '108 m²'}","{'Totalpris': '4\xa0059\xa0480 kr', 'Omkostninger': '109\xa0480 kr', 'Felleskost/mnd.': '3\xa0267 kr', 'Fellesformue': '39\xa0265 kr', 'Kommunale avg.': '18\xa0474 kr per år', 'Formuesverdi': '1\xa0178\xa0655 kr'}",Balkong/TerrasseParkettHeisRoligKabel-TVSentraltGarasje/P-plassOffentlig vann/kloakk
https://www.finn.no/realestate/homes/ad.html?finnkode=354559005,2024-05-26 19:44:39,354559005,Toppleilighet! I Lekker og moderne 3-roms I Garasjeplass m/el-lader I Hjørneleilighet med ettertraktet beliggenhet,Gartnerkvartalet / Løren,6 500 000 kr,"Om boligenVelkommen til Lørenvangen 19 - presentert av Halid Talic v/ EIE eiendomsmegling En lekker og moderne toppleilighet i i populære Gartnerkvartalet. Boligen har en gjennomtenkt og optimal planløsning. Boligen har  blant annet en romslig stue, åpen kjøkkenløsning, pent flislagt bad, to gode soverom og praktisk omkledningsrom/bod.  Beliggenheten er rolig, og boligen vender inn mot pent opparbeidete fellesområder. Det er god avstand til øvrig bebyggelse og boligen har en usjenert plassering i sameiet. Flytt rett inn! Her vil du bo i en ny og moderne bydel omringet av grønne arealer men likevel i nærhet av sentrum. Kvaliteter Garasjeplass m/ el-laderÀ-konto oppvarming og varmtv. inklElektisk solskjerming på vinduerKort vei til ""ALT"" av service- og kollektivtilbud på LørenRolig og sentraltNybygg 2019Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Lørenvangen 19, 0585 Oslo",Kommunenr: 301Gårdsnr: 124Bruksnr: 294Borettslag-navn: Kirsebærlunden BorettslagBorettslag-orgnummer: 923798579Borettslag-andelsnummer: 40,"{'Boligtype': 'Leilighet', 'Eieform': 'Andel', 'Soverom': '2', 'Internt bruksareal': '62 m² (BRA-i)', 'Bruksareal': '67 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '6 m² (TBA)', 'Etasje': '8', 'Byggeår': '2019', 'Energimerking': 'B - Mørkegrønn', 'Rom': '3', 'Tomt': 'Eiet'}","{'Totalpris': '6\xa0517\xa0431 kr', 'Omkostninger': '17\xa0431 kr', 'Felleskost/mnd.': '4\xa0977 kr', 'Fellesformue': '32\xa0973 kr', 'Formuesverdi': '1\xa0578\xa0167 kr'}",Balkong/TerrasseParkettHeisIngen gjenboereBarnevennligRoligKabel-TVModerneSentraltGarasje/P-plassOffentlig vann/kloakkUtsiktBredbåndstilknytningLademulighet
https://www.finn.no/realestate/homes/ad.html?finnkode=354264069,2024-05-26 19:44:40,354264069,Strøken & påkostet 4-roms i 3.etg- Høy standard- Utesoner hvor man kan følge solen - Garasje - Heis - 2 bad - TG1 på alt,Oksenøya/Fornebu,14 500 000 kr,"Om boligenVelkommen til Per Waalers vei 9! En stilren og moderne 4- roms beliggende på populære Oksenøya, ved Holtekilen, På Fornebu. Dette er et attraktivt og tilbaketrukket boligområde med umiddelbar nærhet til sjøen, korte avstander til alt av offentlig kommunikasjon, butikker og turstier - Alt du trenger innenfor rekkevidde!  Fremstående kvaliteter:  - Luftige oppholdsrom m/store vindusoverflater - Nybygg-garanti - Flere herlige utesoner hvor man kan følge solen - Moderne og påkostet standard - TG1 på alt - 3 soverom - 2 bad - Kjellerbod og innvendig bodrom - Garasjeplass m. EL-billader - Screens og markise på vinduer mot syd og vest. - Vannbåren gulvvarme + VV + TV/Internett inkl. i felleskostnader - Heis ned til garasjeplan - Balansert ventilasjon - kjellerbod - Oksenøya skole og barnehageMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Per Waalers vei 9, 1360 Fornebu",Kommunenr: 3201Gårdsnr: 41Bruksnr: 2547Seksjonsnr: 79,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '119 m² (BRA-i)', 'Bruksareal': '124 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '21 m² (TBA)', 'Etasje': '3', 'Byggeår': '2020', 'Energimerking': 'A - Mørkegrønn', 'Rom': '4', 'Tomteareal': '7\xa0364 m² (eiet)'}","{'Totalpris': '14\xa0874\xa0140 kr', 'Omkostninger': '374\xa0140 kr', 'Felleskost/mnd.': '6\xa0171 kr', 'Fellesformue': '20\xa0270 kr', 'Formuesverdi': '2\xa0372\xa0052 kr'}",AlarmBalkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassGolfbaneHeisKjæledyr tillattKabel-TVOffentlig vann/kloakkParkettRoligSentraltVaktmester-/vektertjenesteBademulighetTurterrengLademulighetBalansert ventilasjon
https://www.finn.no/realestate/homes/ad.html?finnkode=354558717,2024-05-26 19:44:42,354558717,"Stor familiebolig med dobbelgarasje, mulige 6 soverom. Flott uteareal med hagestue, basseng og stor terrasse! Solrikt.",Vear,7 490 000 kr,"Om boligenLiaveien 13 er en stor og innholdsrik enebolig over tre plan. Beliggenheten er attraktiv, rett ved buss, barnehage, helårs turområder og Vear skole for alle trinn. Flotte utearealer kan skilte med to balkonger, et deilig svømmebasseng og en herlig terrasse på ca. 58 kvm. På terrassen er det grillhytte, hagestue, utekjøkken og strålende utsikt mot Slottsfjell i det fjerne. Bilen parkeres i eller utenfor en stor dobbelgarasje.  Stuen i hoveddelen er meget romslig med både vedovn og varmepumpe, mens kjøkkenet har hvitevarer og egen spiseplass. Videre er det et bad med varmekabler, et eget vaskerom, to boder inne og en loftstue for ekstra fleksibilitet. Med hele fire soverom er det god plass til familier med flere barn. Velkommen!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Liaveien 13, 3173 Vear",Kommunenr: 3905Gårdsnr: 202Bruksnr: 221,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '4', 'Internt bruksareal': '316 m² (BRA-i)', 'Bruksareal': '316 m²', 'Balkong/Terrasse': '124 m² (TBA)', 'Byggeår': '2004', 'Tomteareal': '1\xa0722 m² (eiet)'}","{'Totalpris': '7\xa0696\xa0002 kr', 'Omkostninger': '206\xa0002 kr', 'Kommunale avg.': '23\xa0230 kr per år', 'Formuesverdi': '2\xa0151\xa0780 kr'}",
https://www.finn.no/realestate/homes/ad.html?finnkode=354272565,2024-05-26 19:44:43,354272565,"Idyllisk og sjarmerende småbruk i naturskjønne omgivelser | Tomt på ca. 6525 m² | Enebolig, våningshus, stall & stabbur",Eidsvoll,3 990 000 kr,"Om boligenVelkommen til Kvedalsvegen 26!  Dette er et idyllisk og innholdsrikt småbruk med beliggenhet mellom Råholt og Eidsvoll sentrum i Eidsvoll kommune. Eiendommen er på totalt ca. 6525m² og her er det oppført både enebolig, våningshus, stall med garasje, stabbur, grillhytte og en utebod. Eneboligen inneholder en entré, bad, kjøkken, stor stue og tre gode soverom. Videre har eiendommen flere nydelige uteplasser samt en stor hage med mye boltreplass. Beliggenheten er fredelig med kort avstand til barneskole, barnehage, til de fleste servicetilbud og offentlig kommunikasjon. Naturskjønne omgivelser for å gå tur, løpe, sykle, e.l.  Kort fortalt: - Moderniseringsbehov - Garasje og innkjørsel med plass til flere biler - Hyggelig tun opparbeidet med plen, busker og trær  Velkommen til visning!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Kvedalsvegen 26, 2080 Eidsvoll",Kommunenr: 3240Gårdsnr: 158Bruksnr: 7,"{'Boligtype': 'Enebolig', 'Eieform': 'Eier (Selveier)', 'Soverom': '3', 'Internt bruksareal': '194 m² (BRA-i)', 'Bruksareal': '287 m²', 'Eksternt bruksareal': '93 m² (BRA-e)', 'Balkong/Terrasse': '59 m² (TBA)', 'Etasje': '2', 'Byggeår': '1957', 'Energimerking': 'G - Gul', 'Rom': '4', 'Tomteareal': '6\xa0525 m² (eiet)'}","{'Totalpris': '4\xa0090\xa0990 kr', 'Omkostninger': '100\xa0990 kr', 'Kommunale avg.': '7\xa0471 kr per år', 'Eiendomsskatt': '2\xa0956 kr per år', 'Formuesverdi': '662\xa0824 kr'}",Balkong/TerrasseBarnevennligGarasje/P-plassHageKjæledyr tillattPeis/IldstedRolig
https://www.finn.no/realestate/homes/ad.html?finnkode=354377581,2024-05-26 19:44:44,354377581,Påkostet og lekkert enderekkehus over 3 plan | Gode solforhold | 4 sov og 2 bad + vaskerom | Mulighet for garasje*,HOSLE,11 850 000 kr,"Om boligenVelkommen til Bankveien 6A - presentert av Fridtjof Schmidt og Jan Petter Solberg Hansen ved Nordvik Bærum!   Et lekker, påbygget enderekkehus med solrike uteplasser og god intern beliggenhet. Boligen har en tilbaketrukken, attraktiv og barnevennlig beliggenhet i et veletablert boligområde på Hosle. Her bor du i rolige og naturskjønne omgivelser, samtidig som det er sentralt med kort vei til alt man trenger i hverdagen.    Fremstående kvaliteter:  - Kjellerstue  - Påbygget i 2021 - 4 gode soverom - Solrike uteplasser - Bad fra 2021 og 2012 - Veldrevet huseierforening - Mulighet for kjøp av garasjeplass* - Barnevennlig, veletablert og attraktiv boligområde   Velkommen til visning!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Bankveien 6A, 1362 Hosle",Kommunenr: 3201Gårdsnr: 19Bruksnr: 572Festenr: 63,"{'Boligtype': 'Rekkehus', 'Eieform': 'Eier (Selveier)', 'Soverom': '0', 'Internt bruksareal': '198 m² (BRA-i)', 'Bruksareal': '204 m²', 'Eksternt bruksareal': '6 m² (BRA-e)', 'Balkong/Terrasse': '53 m² (TBA)', 'Etasje': '3', 'Byggeår': '1960', 'Energimerking': 'G - Rød', 'Tomteareal': '53 m² (festet)', 'Festeavgift': '1\xa0140\xa0000 kr'}","{'Totalpris': '12\xa0166\xa0990 kr', 'Omkostninger': '316\xa0990 kr', 'Felleskost/mnd.': '3\xa0318 kr', 'Formuesverdi': '2\xa0619\xa0771 kr'}",Balkong/TerrasseBarnevennligBredbåndstilknytningHageKjæledyr tillattIngen gjenboereKabel-TVOffentlig vann/kloakkParkettPeis/IldstedRoligSentraltUtsiktTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=354271599,2024-05-26 19:44:46,354271599,"Småbruksidyll på ca. 83 daa m/romslig enebolig, låve, stall, verksted/garasje og stabbur. Kun 25min. til Hønefoss.",Hallingby/Ringmoen,3 990 000 kr,"Om boligenDrømmer du om det gode liv på landet med mulighet for bl.a. hestehold, kjøkkenhage og garasje/verksted hvor du kan skru, reparere og vedlikeholde utstyr?   Ådalsveien 265 er en ypperlig eiendom for nettopp dette!  Som seg hør og bør er det stabbur, uthus og en egen gildehall med  plass til 60 personer.  For øvrig byr eiendommen på: - enebolig over to plan m/ kjeller  - verksted/garasje med takhøyde 305 cm - låve med stallplasser, stallgang og lagerrom - det medfølger ved som normalt rekker til en vintersesong - hoveddelen av eiendommen er fulldyrket skog (65 daa)  Området har mange fine turmuligheter og det er kort vei til Ådalselva og Sperillen med både bade- og fiskemuligheter. Det er ca.11 km til skole, barnehage og butikk på Hallingby.  Velkommen til visning - husk å melde deg på!Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Ådalsveien 265, 3525 Hallingby",Kommunenr: 3305Gårdsnr: 282Bruksnr: 6,"{'Boligtype': 'Gårdsbruk/Småbruk', 'Eieform': 'Eier (Selveier)', 'Soverom': '4', 'Internt bruksareal': '249 m² (BRA-i)', 'Bruksareal': '500 m²', 'Eksternt bruksareal': '251 m² (BRA-e)', 'Balkong/Terrasse': '45 m² (TBA)', 'Byggeår': '1952', 'Energimerking': 'G - Oransje', 'Rom': '5', 'Renovert år': '2022', 'Tomteareal': '83\xa0295 m² (eiet)'}","{'Totalpris': '4\xa0090\xa0990 kr', 'Omkostninger': '100\xa0990 kr', 'Eiendomsskatt': '1\xa0755 kr per år', 'Formuesverdi': '181\xa0532 kr', 'Verditakst': '4\xa0200\xa0000 kr'}",Balkong/TerrasseBarnevennligGarasje/P-plassHagePeis/IldstedTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=354381554,2024-05-26 19:44:52,354381554,Lys og gjennomgående 2-r toppleilighet med store vindusflater og solrik nordvestvendtbalkong - Peis - Carport - Heis,V/ULLEVÅL HAGEBY,5 200 000 kr,"Om boligenMichael Marveux har gleden av å presentere Vestgrensa 25H  Lys, pen og gjennomgående 2-roms selveier beliggende i 2. etasje. En sjelden mulighet i hyggelig trehusbebyggelse. Sameiet ligger attraktivt til mellom Ullevål Hageby og Sogn Hagekoloni. Her bor du midt mellom marka og byen, med nærhet til kollektiv, butikker/servicetilbud, skoler/barnehager og har flotte turmuligheter like utenfor døren. Fra stuen er det utgang til en nordvestvendt balkong med flotte solforhold. Videre har boligen en innbydende entré, romslig stue i delvis åpen kjøkkenløsning, pent bad og et stort soverom.   - Gjennomgående  - Stue med peisovn - Stor nordvestvendt balkong  - Pent kjøkken fra 2016 - Entrè med walk-in closet/bod - Biloppstillingsplass i felles carport - Store vindusflater som gir rikelig med lysMinus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Vestgrensa 25H, 0851 Oslo",Kommunenr: 301Gårdsnr: 47Bruksnr: 311Seksjonsnr: 16,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '1', 'Internt bruksareal': '61 m² (BRA-i)', 'Bruksareal': '66 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '7 m² (TBA)', 'Etasje': '2', 'Byggeår': '1994', 'Energimerking': 'E - Rød', 'Rom': '2', 'Tomteareal': '3\xa0077 m² (eiet)'}","{'Totalpris': '5\xa0365\xa0240 kr', 'Omkostninger': '131\xa0240 kr', 'Fellesgjeld': '34\xa0000 kr', 'Felleskost/mnd.': '3\xa0925 kr', 'Fellesformue': '17\xa0900 kr', 'Formuesverdi': '1\xa0253\xa0272 kr'}",Balkong/TerrasseBarnevennligBredbåndstilknytningGarasje/P-plassKjæledyr tillattKabel-TVOffentlig vann/kloakkParkettPeis/IldstedRoligSentraltTurterreng
https://www.finn.no/realestate/homes/ad.html?finnkode=354556764,2024-05-26 19:44:54,354556764,"Lys, innbydende og moderne 3-roms selveier fra 2023 - Lun terrasse - Felles takterrasse - Dobbel boligforsikret!",Sentrum,5 650 000 kr,"Om boligenVelkommen til Kirkeveien 5A -  En moderne og stilfull 3-roms selveierleilighet fra 2023. Beliggenheten er etterspurt og supersentral, med umiddelbar nærhet til alt man måtte trenge til både hverdag og helg. Det er barnehager, idrettsanlegg, uteliv, shopping og kolletiv innen få minutters gange. Videre kan eiendommen skilte med velstelte fellesområder på leilighetsplan, en fantastisk takterrasse på toppen, og egen terrasse med fint utsyn.  Leiligheten fremstår med tidsmessige farge- og materialvalg, vannbåren gulvvarme og balansert ventilasjon. Stuen og kjøkkenet danner et innbydende allrom, og kjøkkenet er lekkert og velutstyrt. Videre er det et helfliset, delikat bad/wc/vaskerom, en pen entré og to gode soverom. Entreen har garderobe, og lagringsplass finnes i en disponibel kjellerbod.  Minus Vis mindreNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.Pluss Vis hele beskrivelsenNB: Knappen for å vise hele beskrivelsen har kun en visuell effekt.","Kirkeveien 5A, 1400 Ski",Kommunenr: 3207Gårdsnr: 134Bruksnr: 56Seksjonsnr: 5,"{'Boligtype': 'Leilighet', 'Eieform': 'Eier (Selveier)', 'Soverom': '2', 'Internt bruksareal': '71 m² (BRA-i)', 'Bruksareal': '76 m²', 'Eksternt bruksareal': '5 m² (BRA-e)', 'Balkong/Terrasse': '9 m² (TBA)', 'Etasje': '2', 'Byggeår': '2023', 'Energimerking': 'B - Mørkegrønn', 'Rom': '3', 'Tomteareal': '2\xa0331 m² (eiet)'}","{'Totalpris': '5\xa0802\xa0150 kr', 'Omkostninger': '152\xa0150 kr', 'Felleskost/mnd.': '3\xa0066 kr', 'Fellesformue': '11\xa0160 kr', 'Kommunale avg.': '10\xa0676 kr per år'}",Balkong/TerrasseParkettHeisBarnevennligKabel-TVModerneSentraltGarasje/P-plassAirconditionOffentlig vann/kloakkUtsiktBredbåndstilknytning
